author,author_bio,author_gender,author_location,dailymotion_views,date,displayed_name,domain_url,engagement,external_author_id,external_id,external_provider,facebook_likes,facebook_shares,fluency_level,full_text,language,num_comments,num_followers,porn_level,post_type,reach,reply_to_author,reply_to_tweet_id,Sentiment,source_alexa_pageviews,source_alexa_unique_visitors,source_city,source_continent,source_country,source_country_code,source_name,source_region,source_type_detail,source_type_general,spam_level,tags_customer,tags_internal,title,trending_score,twitter_likes,twitter_shares,url,vkontakte_likes,vkontakte_shares,word_count,youtube_dislikes,youtube_likes,youtube_views,num_reposts,num_likes,official,outlier_author,outlier_text,sponsorship,HCP,topic,sentiment_positive,sentiment_negative,sentiment_neutral,key_content_text,sentiment
farrell_katrina,"Haematologist. PhD. Defender of the NHS. Left leaning. Pro-independence. Beauty is truth, truth beauty. Views are my own. You have been warned...",,,,2020-11-08 20:51:50+00:00,Dr Katrina Farrell,http://twitter.com/,113.0,,1.3255415632090276e+18,,0.0,0.0,,"RT @graham74GC: Puckrin et al
- retro study CNS relapse in DLBCL
- found CNS-IPI prognostic
- use of IV MTX proph NOT assoc with ⬇️ CNS rel…",en,0.0,3353.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,86.0,27.0,https://twitter.com/farrell_katrina/statuses/1325541563209027587,0.0,0.0,,0.0,0.0,0.0,27.0,86.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @graham74GC: Puckrin et al
- retro study CNS relapse in DLBCL
- found CNS-IPI prognostic
- use of IV MTX proph NOT assoc with ⬇️ CNS rel…",true
graham74GC,Lymphoma specialist at Oxford Cancer and Haematology centre. Haematologist and clinical trialist. Chair of UK Hodgkin and T-cell study groups.,,Opinions are mine,,2020-11-21 22:50:21+00:00,Graham Collins,http://twitter.com/,12.0,,1.3302824288255631e+18,,0.0,0.0,,"Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed,… https://t.co/D2DeygMq70",en,0.0,6091.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,12.0,https://twitter.com/graham74GC/statuses/1330282428825563140,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed,… https://t.co/D2DeygMq70",true
dgermain21,MD-PhD. 2nd year Heme/Onc fellow focused on lymphoma and leukemia. Physician-scientist-in-training. Tweet/RT not medical advice or endorsement.,,"St. Louis, MO",,2020-11-21 23:29:01+00:00,David A. Russler-Germain,http://twitter.com/,71.0,,1.3302921600134922e+18,,0.0,0.0,,"RT @graham74GC: Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed, most RIC…",en,0.0,1612.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,59.0,12.0,https://twitter.com/dgermain21/statuses/1330292160013492227,0.0,0.0,,0.0,0.0,0.0,12.0,59.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @graham74GC: Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed, most RIC…",false
JohnPLeonardMD,"Doctor for lymphoma patients, researcher, collaborator, professor/senior associate dean @WeillCornell & @NYPhospital Tweets mine RT not=endorsement, he/him/his",,Weill Cornell Medicine,,2020-11-28 13:12:40+00:00,"John P. Leonard, MD",http://twitter.com/,0.0,,1.3326737665943716e+18,,0.0,0.0,,Number 7 #LeonardList #ASH20 - Chihara - Ph 1 trial data on pts with blood cancer - low rates of rx-attributed gr 5… https://t.co/6Gc1Qr2nKp,en,0.0,6269.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/JohnPLeonardMD/statuses/1332673766594371585,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,Number 7 #LeonardList #ASH20 - Chihara - Ph 1 trial data on pts with blood cancer - low rates of rx-attributed gr 5… https://t.co/6Gc1Qr2nKp,true
APSHOorg,"We are advanced practitioners in oncology: nurse practitioners, physician assistants, clinical nurse specialists, advanced degree nurses, and pharmacists.",,"Lawrenceville, NJ",,2020-12-22 20:01:45+00:00,APSHO,http://twitter.com/,0.0,,1.341474026351448e+18,,0.0,0.0,,"APSHO Board President Sandra Kurtin, PhD, ANP-C, AOCN discusses Long-Term Side Effects Among Patients With Primary… https://t.co/w5hbUQWtLw",en,0.0,663.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/APSHOorg/statuses/1341474026351448069,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Side Effects,0.0,0.0,1.0,"APSHO Board President Sandra Kurtin, PhD, ANP-C, AOCN discusses Long-Term Side Effects Among Patients With Primary… https://t.co/w5hbUQWtLw",true
chanyooncheah,Doctor for patients with lymphoma. Clinical researcher.,,"Perth, Western Australia",,2020-12-22 15:19:11+00:00,Chan Cheah,http://twitter.com/,0.0,,1.3414029124304443e+18,,0.0,0.0,,"@VJHemOnc interview discussing phase I data on TG-1701 from #ASH20 #CLLsm #lymSM 
@LinearClinical… https://t.co/0iIwNuAUrp",en,0.0,1717.0,,,0.0,VJHemOnc,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/chanyooncheah/statuses/1341402912430444546,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"@VJHemOnc interview discussing phase I data on TG-1701 from #ASH20 #CLLsm #lymSM 
@LinearClinical… https://t.co/0iIwNuAUrp",true
KirovDoc,"MD, Ph.D., Hematologist at Kirov Research Institute of Hematology and Blood transfusion",,Russia,,2020-12-23 05:04:18+00:00,Alexander Luchinin,http://twitter.com/,9.0,,1.341610563114287e+18,,0.0,0.0,,RT @MM_Hub: The addition of SC daratumumab to pomalidomide + dexamethasone improves PFS for patients with relapsed/refractory #myeloma. Rea…,en,0.0,27.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,6.0,3.0,https://twitter.com/KirovDoc/statuses/1341610563114287104,0.0,0.0,,0.0,0.0,0.0,3.0,6.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,RT @MM_Hub: The addition of SC daratumumab to pomalidomide + dexamethasone improves PFS for patients with relapsed/refractory #myeloma. Rea…,true
alexjsternberg,Haematologist. Composer. Immposter.,,,,2020-12-05 15:21:44+00:00,Alex Sternberg,http://twitter.com/,0.0,,1.3352429631365038e+18,,0.0,0.0,,Dr Fauci recommends patients receiving chemo for blood cancer should be vaccinated against Covid 19 #ASH20,en,0.0,59.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/alexjsternberg/statuses/1335242963136503809,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,Dr Fauci recommends patients receiving chemo for blood cancer should be vaccinated against Covid 19 #ASH20,true
MDedgeHemOnc,MDedge Hematology & Oncology provides the most important and up to date information and news for oncologists. Now part of the Medscape Professional Network.,,"Rockville, MD, Parsippany, NJ",,2020-12-22 02:13:01+00:00,MDedge Hematology & Oncology,http://twitter.com/,0.0,,1.341205067454681e+18,,0.0,0.0,,A new study compared tranexamic acid to placebo and found no significant differences in terms of the number of blee… https://t.co/uHZNdsemKh,en,0.0,6726.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/MDedgeHemOnc/statuses/1341205067454681088,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,A new study compared tranexamic acid to placebo and found no significant differences in terms of the number of blee… https://t.co/uHZNdsemKh,false
johnde1MYELOMA,"myeloma survivor 🐜, gastroenterologist, bicyclist, animal lover",,"Santa Fe, NM",,2020-12-05 22:38:13+00:00,John DeFlice,http://twitter.com/,0.0,,1.3353528059770348e+18,,0.0,0.0,,BISPECIFIC BFCR4350A FcRH5/CD3 ab phase 1 in heavily pretreated RRMM w/ hi risk cytogenetics showing deep/durable r… https://t.co/IxEysjJ5UR,en,0.0,218.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/johnde1MYELOMA/statuses/1335352805977034753,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,BISPECIFIC BFCR4350A FcRH5/CD3 ab phase 1 in heavily pretreated RRMM w/ hi risk cytogenetics showing deep/durable r… https://t.co/IxEysjJ5UR,true
johnde1MYELOMA,"myeloma survivor 🐜, gastroenterologist, bicyclist, animal lover",,"Santa Fe, NM",,2020-12-05 21:14:44+00:00,John DeFlice,http://twitter.com/,0.0,,1.335331799778566e+18,,0.0,0.0,,"Anti-BCMA Bite phase 1 AMG 701 in heavily pretreated RRMM with 83 % ORR with manageable safety profile(CRS), Harris… https://t.co/nEZkGgbYv4",en,0.0,218.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/johnde1MYELOMA/statuses/1335331799778566144,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"Anti-BCMA Bite phase 1 AMG 701 in heavily pretreated RRMM with 83 % ORR with manageable safety profile(CRS), Harris… https://t.co/nEZkGgbYv4",true
johnde1MYELOMA,"myeloma survivor 🐜, gastroenterologist, bicyclist, animal lover",,"Santa Fe, NM",,2020-12-05 22:23:41+00:00,John DeFlice,http://twitter.com/,0.0,,1.3353491515512463e+18,,0.0,0.0,,BISPECIFIC REGN5458 BCMA/CD3 ab 1st in human phase 1 in heavily pretreated RRMM with acceptable safety profile and… https://t.co/BYnVWyiOkF,en,0.0,218.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/johnde1MYELOMA/statuses/1335349151551246336,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,BISPECIFIC REGN5458 BCMA/CD3 ab 1st in human phase 1 in heavily pretreated RRMM with acceptable safety profile and… https://t.co/BYnVWyiOkF,true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-12-05 21:49:14+00:00,Urvi Shah,http://twitter.com/,1.0,,1.3353404791944684e+18,,0.0,0.0,,Subcutaneous Daratumumab Plus Pomalidomide/Dexamethasone in Relapsed or Refractory Multiple Myeloma - The ASCO Post… https://t.co/ZBaiwA2LZL,ro,0.0,1227.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/UrviShahMD/statuses/1335340479194468365,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,Subcutaneous Daratumumab Plus Pomalidomide/Dexamethasone in Relapsed or Refractory Multiple Myeloma - The ASCO Post… https://t.co/ZBaiwA2LZL,true
Lisa_Palacios,Program Manager for MD Anderson Leukemia @leukemiamda | #HoustonStrong,,"Houston, Texas",,2020-12-05 21:54:01+00:00,Lisa Palacios,http://twitter.com/,6.0,,1.335341685145031e+18,,0.0,0.0,,"RT @VJHemOnc: Highlights from newly diagnosed #AMLsm novel combination therapy orals at #ASH20 

@TapKadia @MDAndersonNews: Venetoclax+ cla…",en,0.0,657.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,1.0,https://twitter.com/Lisa_Palacios/statuses/1335341685145030658,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,"RT @VJHemOnc: Highlights from newly diagnosed #AMLsm novel combination therapy orals at #ASH20 

@TapKadia @MDAndersonNews: Venetoclax+ cla…",true
ThiloZander,Medical Oncologist. Head of Lymphoma & Myeloma Service. Lucerne Cancer Center. Switzerland.,,"Lucerne, Switzerland",,2020-12-05 16:27:40+00:00,"Thilo J Zander, MD",http://twitter.com/,1.0,,1.3352595557947187e+18,,0.0,0.0,,Impressive data from Huang et al.: Mitoxantrone Hydrochloride Liposome in Patients with Relapsed or Refractory Peri… https://t.co/0Pg51mTN5t,en,0.0,843.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/ThiloZander/statuses/1335259555794718725,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,Impressive data from Huang et al.: Mitoxantrone Hydrochloride Liposome in Patients with Relapsed or Refractory Peri… https://t.co/0Pg51mTN5t,false
mav_jav,"Human,fighter,survivor. Passionate about helping and healing.Histopathologist",,"The Capital, Kuwait",,2020-12-05 19:55:28+00:00,Mawish javed,http://twitter.com/,8.0,,1.335311851190694e+18,,0.0,0.0,,"RT @VincentRK: 12. Phase I results of TNB-383B, a BCMA/CD3 Bispecific Antibody, in Relapsed/Refractory Myeloma. #ASH20 @MayoMyeloma @myelom…",en,0.0,956.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,3.0,https://twitter.com/mav_jav/statuses/1335311851190693889,0.0,0.0,,0.0,0.0,0.0,3.0,5.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @VincentRK: 12. Phase I results of TNB-383B, a BCMA/CD3 Bispecific Antibody, in Relapsed/Refractory Myeloma. #ASH20 @MayoMyeloma @myelom…",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-05 20:34:26+00:00,"Ritcha Saxena, MD",http://twitter.com/,45.0,,1.3353216541976863e+18,,0.0,0.0,,"RT @BiostatGirl: Symptoms improve after Autologous Stem Cell Transplant in pts w/ Multiple Myeloma. High symptoms associated w/ male sex, h…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,30.0,15.0,https://twitter.com/RitchaSaxena/statuses/1335321654197686282,0.0,0.0,,0.0,0.0,0.0,15.0,30.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @BiostatGirl: Symptoms improve after Autologous Stem Cell Transplant in pts w/ Multiple Myeloma. High symptoms associated w/ male sex, h…",true
chanyooncheah,Doctor for patients with lymphoma. Clinical researcher.,,"Perth, Western Australia",,2020-12-05 16:12:41+00:00,Chan Cheah,http://twitter.com/,2.0,,1.3352557857947525e+18,,0.0,0.0,,"Mehta Shah et al
huge dataset describing allogeneic stem cell transplantation in PTCL #ASH20 
#lymSM 
particularly… https://t.co/0x32N0DZK2",en,0.0,1717.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,2.0,https://twitter.com/chanyooncheah/statuses/1335255785794752513,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"Mehta Shah et al
huge dataset describing allogeneic stem cell transplantation in PTCL #ASH20 
#lymSM 
particularly… https://t.co/0x32N0DZK2",true
khouri_jack,Myeloma/BMT #hematologist #oncologist @ClevelandClinic Assistant Prof @CleClinicLCM @CWRUSOM | alum @TuftsMedSchool @Uni_Of_Balamand #mmsm #bmtsm,,"Cleveland, OH",,2020-12-05 23:31:07+00:00,"Jack Khouri, MD",http://twitter.com/,15.0,,1.3353661199270134e+18,,0.0,0.0,,"RT @Mohty_EBMT: Subcutaneous Daratumumab Plus Pomalidomide/Dexamethasone in Relapsed or Refractory Multiple Myeloma - The ASCO Post
#ASH20…",ro,0.0,443.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,12.0,3.0,https://twitter.com/khouri_jack/statuses/1335366119927013380,0.0,0.0,,0.0,0.0,0.0,3.0,12.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @Mohty_EBMT: Subcutaneous Daratumumab Plus Pomalidomide/Dexamethasone in Relapsed or Refractory Multiple Myeloma - The ASCO Post
#ASH20…",true
tanyawildes,"Hematologist/oncologist/geriatrician, studying the intersection of Myeloma & other cancers with Aging. Woman of faith/wife of Mr Doctor Wildes/Mom.",,,,2020-12-05 18:17:56+00:00,Tanya Wildes MD,http://twitter.com/,45.0,,1.3352873039216558e+18,,0.0,0.0,,"RT @BiostatGirl: Symptoms improve after Autologous Stem Cell Transplant in pts w/ Multiple Myeloma. High symptoms associated w/ male sex, h…",en,0.0,2800.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,30.0,15.0,https://twitter.com/tanyawildes/statuses/1335287303921655810,0.0,0.0,,0.0,0.0,0.0,15.0,30.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @BiostatGirl: Symptoms improve after Autologous Stem Cell Transplant in pts w/ Multiple Myeloma. High symptoms associated w/ male sex, h…",true
majorajay,"Hematology/oncology fellow. #lymsm & #mmsm outcomes researcher. Physician-publisher & founder of https://t.co/dPfLt8QVMr, @inTrainingDoc & @inHouseMag.",,"Chicago, IL",,2020-12-05 16:43:04+00:00,"Ajay Major, MD, MBA",http://twitter.com/,49.0,,1.3352634291547628e+18,,0.0,0.0,,"RT @Lymphoma_Doc: My annual complaint at ASH: CR is complete response, it is not complete remission. 
Response is categorical, remission is…",en,0.0,3518.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,45.0,4.0,https://twitter.com/majorajay/statuses/1335263429154762758,0.0,0.0,,0.0,0.0,0.0,4.0,45.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @Lymphoma_Doc: My annual complaint at ASH: CR is complete response, it is not complete remission. 
Response is categorical, remission is…",false
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 21:24:43+00:00,"Ritcha Saxena, MD",http://twitter.com/,6.0,,1.3356966982875505e+18,,0.0,0.0,,"RT @gvhd_hub: CONGRESS | #ASH20 | Joseh Pidala, @MoffittNews, presents results of phase I/II trial in which pacritinib /sirolimus / tacroli…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,1.0,https://twitter.com/RitchaSaxena/statuses/1335696698287550464,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @gvhd_hub: CONGRESS | #ASH20 | Joseh Pidala, @MoffittNews, presents results of phase I/II trial in which pacritinib /sirolimus / tacroli…",true
tarekmd91,MD @AUB_Lebanon | #multiplemyeloma #mmsm @DanaFarber | Medicine Resident @IcahnMountSinai @DOMSinaiNYC | Future @SinaiHemeOnc Fellow @TischCancer | 🇱🇧🇺🇸,,"New York, NY",,2020-12-05 19:47:13+00:00,"Tarek Mouhieddine, MD",http://twitter.com/,76.0,,1.335309775337304e+18,,0.0,0.0,,"RT @Mohty_EBMT: Natural history of myeloma. More than ever, We need to optimize/succeed frontline and 1st relapse therapy because both phas…",en,0.0,958.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,56.0,20.0,https://twitter.com/tarekmd91/statuses/1335309775337304069,0.0,0.0,,0.0,0.0,0.0,20.0,56.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @Mohty_EBMT: Natural history of myeloma. More than ever, We need to optimize/succeed frontline and 1st relapse therapy because both phas…",true
IreneGhobrial,Physician-scientist in multiple myeloma at @DanaFarber/@BrighamWomens Hematologic Oncology Treatment Center. Tweets are my own & not medical advice. #mmsm,,"Boston, MA",,2020-12-06 02:18:03+00:00,Irene Ghobrial,http://twitter.com/,16.0,,1.3354081284316897e+18,,0.0,0.0,,RT @AuclairDan: Cool work presented this morning at #ASH20 using single-cell multi-omics work coming out of the collaboration between @land…,en,0.0,3965.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,15.0,1.0,https://twitter.com/IreneGhobrial/statuses/1335408128431689730,0.0,0.0,,0.0,0.0,0.0,1.0,15.0,False,False,False,False,True,Collaboration,1.0,0.0,0.0,RT @AuclairDan: Cool work presented this morning at #ASH20 using single-cell multi-omics work coming out of the collaboration between @land…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 20:21:45+00:00,"Ritcha Saxena, MD",http://twitter.com/,25.0,,1.3356808517539635e+18,,0.0,0.0,,RT @DrMiguelPerales: #ASH20 Important study on #healthequity in AML - Worse outcomes in young black patients though responses rates were sa…,en,0.0,6875.0,,,0.0,,,Negative,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,15.0,10.0,https://twitter.com/RitchaSaxena/statuses/1335680851753963523,0.0,0.0,,0.0,0.0,0.0,10.0,15.0,False,False,False,False,True,Financial Performance,0.0,1.0,0.0,RT @DrMiguelPerales: #ASH20 Important study on #healthequity in AML - Worse outcomes in young black patients though responses rates were sa…,true
tarekmd91,MD @AUB_Lebanon | #multiplemyeloma #mmsm @DanaFarber | Medicine Resident @IcahnMountSinai @DOMSinaiNYC | Future @SinaiHemeOnc Fellow @TischCancer | 🇱🇧🇺🇸,,"New York, NY",,2020-12-05 00:31:01+00:00,"Tarek Mouhieddine, MD",http://twitter.com/,15.0,,1.3350188077615145e+18,,0.0,0.0,,RT @MyelomaTeacher: Dr. San Miguel asks should we treat biochemical relapse?  I want to know the answer to this question. Why wait?  #ASH20…,en,0.0,958.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,9.0,6.0,https://twitter.com/tarekmd91/statuses/1335018807761514498,0.0,0.0,,0.0,0.0,0.0,6.0,9.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,RT @MyelomaTeacher: Dr. San Miguel asks should we treat biochemical relapse?  I want to know the answer to this question. Why wait?  #ASH20…,true
majorajay,"Hematology/oncology fellow. #lymsm & #mmsm outcomes researcher. Physician-publisher & founder of https://t.co/dPfLt8QVMr, @inTrainingDoc & @inHouseMag.",,"Chicago, IL",,2020-12-06 00:06:39+00:00,"Ajay Major, MD, MBA",http://twitter.com/,69.0,,1.3353750605976904e+18,,0.0,0.0,,RT @Anand_88_Patel: So happy to see Dr. Wendy Stock winning the @ash_hematology #ASH20 Mentor Award! Since I first met her during fellowshi…,en,0.0,3518.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,62.0,7.0,https://twitter.com/majorajay/statuses/1335375060597690368,0.0,0.0,,0.0,0.0,0.0,7.0,62.0,False,False,False,False,True,Financial Performance,1.0,0.0,0.0,RT @Anand_88_Patel: So happy to see Dr. Wendy Stock winning the @ash_hematology #ASH20 Mentor Award! Since I first met her during fellowshi…,false
johnde1MYELOMA,"myeloma survivor 🐜, gastroenterologist, bicyclist, animal lover",,"Santa Fe, NM",,2020-12-05 20:58:01+00:00,John DeFlice,http://twitter.com/,1.0,,1.3353275897920184e+18,,0.0,0.0,,BISPECIFIC phase 1 study Teclistamab-BCMC/CD3 ab in RRMM with deep/durable response with manageable safety profile… https://t.co/rKSJ3uEfgZ,en,0.0,218.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/johnde1MYELOMA/statuses/1335327589792018432,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,BISPECIFIC phase 1 study Teclistamab-BCMC/CD3 ab in RRMM with deep/durable response with manageable safety profile… https://t.co/rKSJ3uEfgZ,true
FranciscoMarty_,"Infectious diseases doctor who specializes in treating transplant and cancer patients, work at @BrighamWomens and @DanaFarber, @harvardmed.",,"Boston, MA",,2020-12-06 19:51:56+00:00,"Francisco Marty, MD",http://twitter.com/,14.0,,1.3356733497337487e+18,,0.0,0.0,,RT @DanaFarberNews: The ROCKstar Study investigates belumosudil for cGVHD after 2 + prior lines of therapy. Tune in to hear from Corey Cutl…,en,0.0,9991.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,13.0,1.0,https://twitter.com/FranciscoMarty_/statuses/1335673349733748737,0.0,0.0,,0.0,0.0,0.0,1.0,13.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,RT @DanaFarberNews: The ROCKstar Study investigates belumosudil for cGVHD after 2 + prior lines of therapy. Tune in to hear from Corey Cutl…,true
MarcosAPBorges2,Vascular Ultrasonography - Author - Angiology and Vascular Surgery - Vascular Access for Hemodialysis Surgeon,,"Brasília-DF, Brazil",,2020-12-06 11:58:06+00:00,"Marcos A. P. Borges, MD 🇧🇷",http://twitter.com/,17.0,,1.335554104790315e+18,,0.0,0.0,,RT @ProfMakris: Interesting question to Dr Dong Chen at #ASH20. What platelet conditions need electron microscopy for diagnosis? He feels i…,en,0.0,536.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,11.0,6.0,https://twitter.com/MarcosAPBorges2/statuses/1335554104790315008,0.0,0.0,,0.0,0.0,0.0,6.0,11.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,RT @ProfMakris: Interesting question to Dr Dong Chen at #ASH20. What platelet conditions need electron microscopy for diagnosis? He feels i…,true
